Datetime,URL,Tweet Id,Username,Raw Text,Text,Reply Count,Retweet Count,Like Count,Quote Count,Links
2023-01-30 06:23:20+00:00,https://twitter.com/BANKBRI_ID/status/1619944333825953792,1619944333825953792,BANKBRI_ID,"@wahyu_andrey Akun resmi medsos BRI sudah ter-Verified ya. Untuk mendapatkan layanan yang lebih seru, silakan menghubungi Contact BRI Sabrina WhatsApp 08121214017. Tks~Dendi (4)","@wahyu_andrey Akun resmi medsos BRI sudah ter-Verified ya. Untuk mendapatkan layanan yang lebih seru, silakan menghubungi Contact BRI Sabrina WhatsApp 08121214017. Tks~Dendi (4)",0,0,0,0,
2023-01-30 06:23:07+00:00,https://twitter.com/BANKBRI_ID/status/1619944276296859649,1619944276296859649,BANKBRI_ID,"@wahyu_andrey kode CVV, EXP Date kartu maupun kode OTP agar tidak terjadi transaksi yang tidak diinginkan. Kami akan melakukan pelaporan atas akun WhatsApp palsu tersebut.

Tarik tunai sekarang bisa menggunakan aplikasi BRImo dimesin ATM BRI tanpa menggunakan kartu. (3)","@wahyu_andrey kode CVV, EXP Date kartu maupun kode OTP agar tidak terjadi transaksi yang tidak diinginkan. Kami akan melakukan pelaporan atas akun WhatsApp palsu tersebut.

Tarik tunai sekarang bisa menggunakan aplikasi BRImo dimesin ATM BRI tanpa menggunakan kartu. (3)",0,0,0,0,
2023-01-30 06:22:43+00:00,https://twitter.com/BANKBRI_ID/status/1619944176245936128,1619944176245936128,BANKBRI_ID,"@wahyu_andrey Terkait kenaikan biaya administrasi transfer menjadi Rp150.000 tidak benar ya. Kami himbau selalu berhati-hati terhadap akun palsu dan indikasi penipuan. Mohon untuk selalu berhati-hati, tidak menginformasikan data pribadi seperti PIN, Password, kode OTP (2)","@wahyu_andrey Terkait kenaikan biaya administrasi transfer menjadi Rp150.000 tidak benar ya. Kami himbau selalu berhati-hati terhadap akun palsu dan indikasi penipuan. Mohon untuk selalu berhati-hati, tidak menginformasikan data pribadi seperti PIN, Password, kode OTP (2)",0,0,0,0,
2023-01-30 06:22:14+00:00,https://twitter.com/BANKBRI_ID/status/1619944054665449473,1619944054665449473,BANKBRI_ID,"@wahyu_andrey Biaya transaksi Transfer Online ke Bank lain tetap Rp6.500 dan biaya transfer BI-FAST Rp2.500. Mohon abaikan informasi yang mengatasnamakan Bank BRI dan pastikan tidak menginformasikan data rekening seperti User ID dan Password, nomor kartu, PIN, m-Token, (2)","@wahyu_andrey Biaya transaksi Transfer Online ke Bank lain tetap Rp6.500 dan biaya transfer BI-FAST Rp2.500. Mohon abaikan informasi yang mengatasnamakan Bank BRI dan pastikan tidak menginformasikan data rekening seperti User ID dan Password, nomor kartu, PIN, m-Token, (2)",0,0,0,0,
2023-01-30 06:21:01+00:00,https://twitter.com/BANKBRI_ID/status/1619943748137529347,1619943748137529347,BANKBRI_ID,"@wahyu_andrey Hai Sobat BRI, terima kasih atas informasi yang diberikan. Bank BRI senantiasa menjaga data Nasabah. Perubahan biaya transaksi tersebut bukan resmi dari Bank BRI ya, pastikan hanya berinteraksi dengan layanan media sosial resmi milik Bank BRI. (1)","@wahyu_andrey Hai Sobat BRI, terima kasih atas informasi yang diberikan. Bank BRI senantiasa menjaga data Nasabah. Perubahan biaya transaksi tersebut bukan resmi dari Bank BRI ya, pastikan hanya berinteraksi dengan layanan media sosial resmi milik Bank BRI. (1)",0,0,0,0,
2023-01-30 06:20:32+00:00,https://twitter.com/BANKBRI_ID/status/1619943628146876419,1619943628146876419,BANKBRI_ID,"@wahyu_andrey Hai Sobat BRI, kami informasikan transaksi transfer tetap akan dikenakan biaya per transaksi yaitu Rp2.500 untuk transfer antar Bank melalui BRImo dengan menu BI-FAST atau Rp6.500 dengan menu transfer Online. (1)","@wahyu_andrey Hai Sobat BRI, kami informasikan transaksi transfer tetap akan dikenakan biaya per transaksi yaitu Rp2.500 untuk transfer antar Bank melalui BRImo dengan menu BI-FAST atau Rp6.500 dengan menu transfer Online. (1)",0,0,0,0,
2023-01-30 06:13:54+00:00,https://twitter.com/wahyu_andrey/status/1619941959711494146,1619941959711494146,wahyu_andrey,"@BANKBRI_ID Ada lagi ni yang hubungi saya mau nipu modus biaya transfer Rp150rb/bln. Data masih bocor, min? Apa iya saya harus ganti nomor hp? https://t.co/hYEktBxEIe","@BANKBRI_ID Ada lagi ni yang hubungi saya mau nipu modus biaya transfer Rp150rb/bln. Data masih bocor, min? Apa iya saya harus ganti nomor hp? https://t.co/hYEktBxEIe",6,0,1,1,
2023-01-30 06:13:19+00:00,https://twitter.com/BANKBRI_ID/status/1619941811048554496,1619941811048554496,BANKBRI_ID,"@ahmadsof80 Hai Sobat BRI, pesan sudah kami respon melalui DM. Silakan melakukan pengecekan.

Akun resmi medsos BRI sudah ter-Verified ya. Untuk mendapatkan layanan yang lebih seru, silakan menghubungi Contact BRI Sabrina WhatsApp 08121214017. Tks~Rida","@ahmadsof80 Hai Sobat BRI, pesan sudah kami respon melalui DM. Silakan melakukan pengecekan.

Akun resmi medsos BRI sudah ter-Verified ya. Untuk mendapatkan layanan yang lebih seru, silakan menghubungi Contact BRI Sabrina WhatsApp 08121214017. Tks~Rida",0,0,0,0,
2023-01-30 06:11:19+00:00,https://twitter.com/wahyu_andrey/status/1619941306419253250,1619941306419253250,wahyu_andrey,"@BANKBRI_ID tolong ditindaklanjuti nomor penipuan modus biaya transfer sebulan Rp 150rb. Gimana nih BRI, data nasabah bisa bocor ke mana-mana? https://t.co/rVAZBGgwwi","@BANKBRI_ID tolong ditindaklanjuti nomor penipuan modus biaya transfer sebulan Rp 150rb. Gimana nih BRI, data nasabah bisa bocor ke mana-mana? https://t.co/rVAZBGgwwi",9,0,2,2,
2023-01-30 06:11:05+00:00,https://twitter.com/BANKBRI_ID/status/1619941249959755779,1619941249959755779,BANKBRI_ID,"@canqtipbitch @kontakBRI Sobat BRI harus tetap waspada, semua akun resmi medsos BRI sudah ter-Verified dan Channel Private resmi BRI melalui WhatsApp dengan nomor 08121214017. Tks~Priska (2)","@canqtipbitch @kontakBRI Sobat BRI harus tetap waspada, semua akun resmi medsos BRI sudah ter-Verified dan Channel Private resmi BRI melalui WhatsApp dengan nomor 08121214017. Tks~Priska (2)",0,0,0,0,
2023-01-30 06:11:00+00:00,https://twitter.com/BANKBRI_ID/status/1619941230212952065,1619941230212952065,BANKBRI_ID,"@canqtipbitch @kontakBRI Untuk mengirimkan pesan, silakan pilih ikon Pesan &gt; pilih Tweet pada pojok kanan bawah &gt; cari nama akun (@BANKBRI_ID) &gt; Berikutnya &gt; Buat pesan &gt; Kirim. (1)","@canqtipbitch @kontakBRI Untuk mengirimkan pesan, silakan pilih ikon Pesan &gt; pilih Tweet pada pojok kanan bawah &gt; cari nama akun (@BANKBRI_ID) &gt; Berikutnya &gt; Buat pesan &gt; Kirim. (1)",0,0,0,0,
2023-01-30 06:06:36+00:00,https://twitter.com/ahmadsof80/status/1619940119712235521,1619940119712235521,ahmadsof80,"@BANKBRI_ID halo min, please check DM","@BANKBRI_ID halo min, please check DM",8,0,3,4,
2023-01-30 06:04:26+00:00,https://twitter.com/walidulumam/status/1619939577367769088,1619939577367769088,walidulumam,@chalalamendoza @BANKBRI_ID Bisa2nya @chalalamendoza ini ngeHOAX pake ikutan ngreply twitku. Perlu di tindak nih @BANKBRI_ID,@chalalamendoza @BANKBRI_ID Bisa2nya @chalalamendoza ini ngeHOAX pake ikutan ngreply twitku. Perlu di tindak nih @BANKBRI_ID,0,0,0,0,
2023-01-30 06:00:31+00:00,https://twitter.com/BANKBRI_ID/status/1619938590615801857,1619938590615801857,BANKBRI_ID,"@walidulumam Sobat BRI harus tetap waspada, semua akun resmi medsos BRI sudah ter-Verified dan Channel Private resmi BRI melalui WhatsApp dengan nomor 08121214017. Tks~Rida (3)","@walidulumam Sobat BRI harus tetap waspada, semua akun resmi medsos BRI sudah ter-Verified dan Channel Private resmi BRI melalui WhatsApp dengan nomor 08121214017. Tks~Rida (3)",0,0,0,0,
2023-01-30 06:00:16+00:00,https://twitter.com/BANKBRI_ID/status/1619938528137465859,1619938528137465859,BANKBRI_ID,"@walidulumam Sobat BRI juga bisa pengajuan pinjaman usaha lainnya yaitu Kupedes. Informasi produk pinjaman usaha dapat mengunjungi Link https://t.co/va0XpxtB3U. 
Transaksi lebih praktis dengan tarik tunai tanpa kartu di mesin ATM BRI hanya dengan menggunakan aplikasi BRImo. (2)","@walidulumam Sobat BRI juga bisa pengajuan pinjaman usaha lainnya yaitu Kupedes. Informasi produk pinjaman usaha dapat mengunjungi Link https://t.co/va0XpxtB3U. 
Transaksi lebih praktis dengan tarik tunai tanpa kartu di mesin ATM BRI hanya dengan menggunakan aplikasi BRImo. (2)",0,0,0,0,"[TextLink(text='bri.co.id/micro/', url='https://bri.co.id/micro/', tcourl='https://t.co/va0XpxtB3U', indices=(136, 159))]"
2023-01-30 05:59:37+00:00,https://twitter.com/BANKBRI_ID/status/1619938363112579072,1619938363112579072,BANKBRI_ID,"@walidulumam Hai Sobat BRI, terima kasih atas minatnya kepada produk BRI. Saat ini pinjaman KUR 2023 belum tersedia. Terkait pengajuan pinjaman KUR 2023, silakan mengikuti terus Timeline media sosial resmi BRI. (1)","@walidulumam Hai Sobat BRI, terima kasih atas minatnya kepada produk BRI. Saat ini pinjaman KUR 2023 belum tersedia. Terkait pengajuan pinjaman KUR 2023, silakan mengikuti terus Timeline media sosial resmi BRI. (1)",0,0,0,0,
2023-01-30 05:57:28+00:00,https://twitter.com/bagus_sudiyono/status/1619937824345841664,1619937824345841664,bagus_sudiyono,@raanends_ @BANKBRI_ID bayar tagihan gampang kan,@raanends_ @BANKBRI_ID bayar tagihan gampang kan,0,0,0,0,
2023-01-30 05:56:40+00:00,https://twitter.com/walidulumam/status/1619937621077282816,1619937621077282816,walidulumam,"@BANKBRI_ID min, mau tanya, KUR BRI 2023 kapan dibuka lagi ya? Apakah sudah bisa mengajukan pinjaman?","@BANKBRI_ID min, mau tanya, KUR BRI 2023 kapan dibuka lagi ya? Apakah sudah bisa mengajukan pinjaman?",7,0,3,2,
2023-01-30 05:56:26+00:00,https://twitter.com/canqtipbitch/status/1619937562478649345,1619937562478649345,canqtipbitch,@KikayBelasa @kontakBRI @BANKBRI_ID Penipu bangsad. Jauh jauh Sono,@KikayBelasa @kontakBRI @BANKBRI_ID Penipu bangsad. Jauh jauh Sono,0,0,0,0,
2023-01-30 05:56:20+00:00,https://twitter.com/canqtipbitch/status/1619937538218815489,1619937538218815489,canqtipbitch,@geovani_simbar @kontakBRI @BANKBRI_ID Penipu bangsad. Jauh jauh Sono,@geovani_simbar @kontakBRI @BANKBRI_ID Penipu bangsad. Jauh jauh Sono,0,0,0,0,
2023-01-30 05:55:57+00:00,https://twitter.com/bagus_sudiyono/status/1619937441225531392,1619937441225531392,bagus_sudiyono,"@raanends_ @BANKBRI_ID bisa banget tuh, byar tagihan makin mudah pakai brimo","@raanends_ @BANKBRI_ID bisa banget tuh, byar tagihan makin mudah pakai brimo",1,0,1,1,
2023-01-30 05:54:53+00:00,https://twitter.com/canqtipbitch/status/1619937170193776640,1619937170193776640,canqtipbitch,"@kontakBRI @BANKBRI_ID Gabisa diDM, gimana sih","@kontakBRI @BANKBRI_ID Gabisa diDM, gimana sih",9,0,4,5,
2023-01-30 05:49:17+00:00,https://twitter.com/AZulthon/status/1619935764653162496,1619935764653162496,AZulthon,@raanends_ @BANKBRI_ID banyak juga kegunaan QRIS,@raanends_ @BANKBRI_ID banyak juga kegunaan QRIS,2,0,1,1,
2023-01-30 05:46:44+00:00,https://twitter.com/BANKBRI_ID/status/1619935119770529795,1619935119770529795,BANKBRI_ID,"@scarinurbottom Hai Sobat BRI, guna tindak lanjut mohon diinformasikan transaksi yang dilakukan melalui DM ya. 

Sobat BRI harus tetap waspada, semua akun resmi medsos BRI sudah ter-Verified dan Channel Private resmi BRI melalui WhatsApp dengan nomor 08121214017. Tks~Priska","@scarinurbottom Hai Sobat BRI, guna tindak lanjut mohon diinformasikan transaksi yang dilakukan melalui DM ya. 

Sobat BRI harus tetap waspada, semua akun resmi medsos BRI sudah ter-Verified dan Channel Private resmi BRI melalui WhatsApp dengan nomor 08121214017. Tks~Priska",0,0,0,0,
2023-01-30 05:44:13+00:00,https://twitter.com/BANKBRI_ID/status/1619934488133513217,1619934488133513217,BANKBRI_ID,"@FriskyMelati Hai Sobat BRI, pesan sudah kami respon melalui DM. Silakan melakukan pengecekan.

Sobat BRI harus tetap waspada, semua akun resmi media sosial BRI sudah ter-Verified ya. Tks~Galih","@FriskyMelati Hai Sobat BRI, pesan sudah kami respon melalui DM. Silakan melakukan pengecekan.

Sobat BRI harus tetap waspada, semua akun resmi media sosial BRI sudah ter-Verified ya. Tks~Galih",0,0,0,0,
2023-01-30 05:43:33+00:00,https://twitter.com/AZulthon/status/1619934320982130689,1619934320982130689,AZulthon,@NctzenSmg @BANKBRI_ID kieren nih edukasinya,@NctzenSmg @BANKBRI_ID kieren nih edukasinya,0,0,0,0,
2023-01-30 05:38:10+00:00,https://twitter.com/AZulthon/status/1619932964191899648,1619932964191899648,AZulthon,"@hafidalpin @BANKBRI_ID nyoba nih kopi kenangan, banyak promonya lagi pakai Bank BRI","@hafidalpin @BANKBRI_ID nyoba nih kopi kenangan, banyak promonya lagi pakai Bank BRI",0,0,0,0,
2023-01-30 05:37:25+00:00,https://twitter.com/FriskyMelati/status/1619932775414640640,1619932775414640640,FriskyMelati,@BANKBRI_ID min cek dm yaa,@BANKBRI_ID min cek dm yaa,11,0,4,4,
2023-01-30 05:37:05+00:00,https://twitter.com/AZulthon/status/1619932694309396481,1619932694309396481,AZulthon,@Nuetizen @BANKBRI_ID beer2 membnatu bgd sih brimo itu,@Nuetizen @BANKBRI_ID beer2 membnatu bgd sih brimo itu,0,0,0,0,
2023-01-30 05:35:28+00:00,https://twitter.com/Alanrah98081457/status/1619932284362309634,1619932284362309634,Alanrah98081457,"Hi.. Sahabat Mari Bergabung Bersama Member Resmi Noah Untuk Sahabat Noah kalian luar biasa sahabat 👍🤝🙂
@NOAH_ID 
@MusicaStudios 
@SahabatIndo_ID 
@MusicaMerch 
@noahstoreid 
@BANKBRI_ID https://t.co/lJbpxMilA4","Hi.. Sahabat Mari Bergabung Bersama Member Resmi Noah Untuk Sahabat Noah kalian luar biasa sahabat 👍🤝🙂
@NOAH_ID 
@MusicaStudios 
@SahabatIndo_ID 
@MusicaMerch 
@noahstoreid 
@BANKBRI_ID https://t.co/lJbpxMilA4",0,0,1,0,
2023-01-30 05:33:23+00:00,https://twitter.com/scarinurbottom/status/1619931762884497409,1619931762884497409,scarinurbottom,"@BANKBRI_ID yg bener aja min, masa antre ke CS di Bank BRI Kanca Cirebon Gunung Jati, nasabahnya pada duduk di luar. Kan panas min, tolong tingkatin pelayanannya lgi ya","@BANKBRI_ID yg bener aja min, masa antre ke CS di Bank BRI Kanca Cirebon Gunung Jati, nasabahnya pada duduk di luar. Kan panas min, tolong tingkatin pelayanannya lgi ya",5,0,2,2,
2023-01-30 05:29:37+00:00,https://twitter.com/tania_venaa/status/1619930811675066369,1619930811675066369,tania_venaa,@Nuetizen @BANKBRI_ID Jadi gak perlu ngeluarin kartu ATM,@Nuetizen @BANKBRI_ID Jadi gak perlu ngeluarin kartu ATM,0,0,0,0,
2023-01-30 05:29:16+00:00,https://twitter.com/tania_venaa/status/1619930726744596480,1619930726744596480,tania_venaa,@Nuetizen @BANKBRI_ID Simple banget kalo ada brimo,@Nuetizen @BANKBRI_ID Simple banget kalo ada brimo,0,0,0,0,
2023-01-30 05:28:02+00:00,https://twitter.com/tania_venaa/status/1619930416827490304,1619930416827490304,tania_venaa,@hafidalpin @BANKBRI_ID Masih lama nih promonya,@hafidalpin @BANKBRI_ID Masih lama nih promonya,0,0,0,0,
2023-01-30 05:27:44+00:00,https://twitter.com/tania_venaa/status/1619930338813427712,1619930338813427712,tania_venaa,@hafidalpin @BANKBRI_ID Ramaikan promonya kuy,@hafidalpin @BANKBRI_ID Ramaikan promonya kuy,0,0,0,0,
2023-01-30 05:23:45+00:00,https://twitter.com/orenjiin/status/1619929337641455618,1619929337641455618,orenjiin,@BANKBRI_ID ohh iya sih min aku ganti perangkat barusan. thx info nya minn,@BANKBRI_ID ohh iya sih min aku ganti perangkat barusan. thx info nya minn,1,0,0,1,
2023-01-30 05:23:36+00:00,https://twitter.com/BANKBRI_ID/status/1619929299544592384,1619929299544592384,BANKBRI_ID,"@orenjiin Sobat BRI harus tetap waspada, semua akun resmi medsos BRI sudah ter-Verified dan Channel Private resmi BRI melalui WhatsApp dengan nomor 08121214017. Tks~Mia (3)","@orenjiin Sobat BRI harus tetap waspada, semua akun resmi medsos BRI sudah ter-Verified dan Channel Private resmi BRI melalui WhatsApp dengan nomor 08121214017. Tks~Mia (3)",0,0,0,0,
2023-01-30 05:23:15+00:00,https://twitter.com/wendy_w1na/status/1619929213053849604,1619929213053849604,wendy_w1na,@Nuetizen @BANKBRI_ID Gak ribet yak,@Nuetizen @BANKBRI_ID Gak ribet yak,0,0,0,0,
2023-01-30 05:23:12+00:00,https://twitter.com/BANKBRI_ID/status/1619929200642912258,1619929200642912258,BANKBRI_ID,"@orenjiin Tidak perlu khawatir, Safety Mode akan otomatis berakhir dan limit akan kembali seperti semula setelah 1x24 jam.

Tarik tunai di mesin ATM BRI lebih mudah tanpa kartu ATM dengan aplikasi BRImo. (2)","@orenjiin Tidak perlu khawatir, Safety Mode akan otomatis berakhir dan limit akan kembali seperti semula setelah 1x24 jam.

Tarik tunai di mesin ATM BRI lebih mudah tanpa kartu ATM dengan aplikasi BRImo. (2)",0,0,0,0,
2023-01-30 05:23:01+00:00,https://twitter.com/BANKBRI_ID/status/1619929154358743040,1619929154358743040,BANKBRI_ID,"@orenjiin Hai Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Apakah Sobat BRI melakukan pergantian perangkat atau Install ulang pada aplikasi BRImo? Jika iya, maka akan tampil Safety Mode BRImo atau penurunan limit transaksi. (1)","@orenjiin Hai Sobat BRI, kami informasikan jaringan aplikasi BRImo dalam keadaan normal. Apakah Sobat BRI melakukan pergantian perangkat atau Install ulang pada aplikasi BRImo? Jika iya, maka akan tampil Safety Mode BRImo atau penurunan limit transaksi. (1)",1,0,0,0,
2023-01-30 05:22:52+00:00,https://twitter.com/wendy_w1na/status/1619929114072457224,1619929114072457224,wendy_w1na,@Nuetizen @BANKBRI_ID Ngemudahin banget ya,@Nuetizen @BANKBRI_ID Ngemudahin banget ya,0,0,0,0,
2023-01-30 05:22:11+00:00,https://twitter.com/wendy_w1na/status/1619928944589049856,1619928944589049856,wendy_w1na,@hafidalpin @BANKBRI_ID Jangan sampe di skip,@hafidalpin @BANKBRI_ID Jangan sampe di skip,0,0,0,0,
2023-01-30 05:21:56+00:00,https://twitter.com/wendy_w1na/status/1619928879065600000,1619928879065600000,wendy_w1na,@hafidalpin @BANKBRI_ID harus nihhh,@hafidalpin @BANKBRI_ID harus nihhh,0,0,0,0,
2023-01-30 05:20:59+00:00,https://twitter.com/BANKBRI_ID/status/1619928641814818816,1619928641814818816,BANKBRI_ID,"@Rizky_Setianda Hai Sobat BRI, apakah yang dimaksud 1 Mei 2023? Jika iya, silakan ikuti terus Timeline kami ya. Dapat diinformasikan transaksi yang ingin dilakukan?

Tetap waspada Sobat BRI, akun media sosial resmi Bank BRI hanya yang sudah ter-Verified ya. Tks~Najwa","@Rizky_Setianda Hai Sobat BRI, apakah yang dimaksud 1 Mei 2023? Jika iya, silakan ikuti terus Timeline kami ya. Dapat diinformasikan transaksi yang ingin dilakukan?

Tetap waspada Sobat BRI, akun media sosial resmi Bank BRI hanya yang sudah ter-Verified ya. Tks~Najwa",0,0,0,0,
2023-01-30 05:16:42+00:00,https://twitter.com/miekeamaliaaaa/status/1619927563849330689,1619927563849330689,miekeamaliaaaa,@Nuetizen @BANKBRI_ID Enak banget bisa tartun tanpa kartu,@Nuetizen @BANKBRI_ID Enak banget bisa tartun tanpa kartu,0,0,0,0,
2023-01-30 05:16:15+00:00,https://twitter.com/miekeamaliaaaa/status/1619927451534262278,1619927451534262278,miekeamaliaaaa,@Nuetizen @BANKBRI_ID Mau share ke temen2 ah,@Nuetizen @BANKBRI_ID Mau share ke temen2 ah,0,0,0,0,
2023-01-30 05:15:53+00:00,https://twitter.com/orenjiin/status/1619927357799956482,1619927357799956482,orenjiin,"min ini sy pakai fitur bifast, kok tulisannya di tulis udh habis limit harian pdhl aku hr ini sama sekali blm pakai buat tfr dan saldo jg blm kepotong @BANKBRI_ID","min ini sy pakai fitur bifast, kok tulisannya di tulis udh habis limit harian pdhl aku hr ini sama sekali blm pakai buat tfr dan saldo jg blm kepotong @BANKBRI_ID",14,0,4,5,
2023-01-30 05:15:32+00:00,https://twitter.com/miekeamaliaaaa/status/1619927269140750337,1619927269140750337,miekeamaliaaaa,@hafidalpin @BANKBRI_ID Skuuuuy,@hafidalpin @BANKBRI_ID Skuuuuy,0,0,0,0,
2023-01-30 05:15:15+00:00,https://twitter.com/miekeamaliaaaa/status/1619927199636946945,1619927199636946945,miekeamaliaaaa,@hafidalpin @BANKBRI_ID Mau share ke temen2 ah,@hafidalpin @BANKBRI_ID Mau share ke temen2 ah,0,0,0,0,
2023-01-30 05:10:39+00:00,https://twitter.com/Rizky_Setianda/status/1619926039144321025,1619926039144321025,Rizky_Setianda,apakah @BANKBRI_ID buka pada tanggal 7 Mei 2022?,apakah @BANKBRI_ID buka pada tanggal 7 Mei 2022?,1,0,2,2,
2023-01-30 05:09:45+00:00,https://twitter.com/Jhonny1Ben/status/1619925815680208896,1619925815680208896,Jhonny1Ben,"@Nuetizen @BANKBRI_ID So simple, so easy","@Nuetizen @BANKBRI_ID So simple, so easy",0,0,1,0,
2023-01-30 05:09:17+00:00,https://twitter.com/Jhonny1Ben/status/1619925697505681409,1619925697505681409,Jhonny1Ben,@Nuetizen @BANKBRI_ID Aku pengguna brimo juga nih,@Nuetizen @BANKBRI_ID Aku pengguna brimo juga nih,0,0,0,0,
2023-01-30 05:08:33+00:00,https://twitter.com/Jhonny1Ben/status/1619925510951407617,1619925510951407617,Jhonny1Ben,@hafidalpin @BANKBRI_ID Gasssss,@hafidalpin @BANKBRI_ID Gasssss,0,0,0,0,
2023-01-30 05:08:20+00:00,https://twitter.com/Jhonny1Ben/status/1619925456970711040,1619925456970711040,Jhonny1Ben,@hafidalpin @BANKBRI_ID Diskonnya cihuyy,@hafidalpin @BANKBRI_ID Diskonnya cihuyy,0,0,0,0,
2023-01-30 05:04:24+00:00,https://twitter.com/BANKBRI_ID/status/1619924465684733953,1619924465684733953,BANKBRI_ID,"@atikahhkrsn Hai Sobat BRI, pesan sudah kami respon melalui DM. Silakan lakukan pengecekan.

Tetap waspada, semua akun resmi medsos BRI sudah sudah ter-Verified dan Channel Private resmi BRI melalui WhatsApp dengan nomor 08121214017. Tks~Priska","@atikahhkrsn Hai Sobat BRI, pesan sudah kami respon melalui DM. Silakan lakukan pengecekan.

Tetap waspada, semua akun resmi medsos BRI sudah sudah ter-Verified dan Channel Private resmi BRI melalui WhatsApp dengan nomor 08121214017. Tks~Priska",0,0,0,0,
2023-01-30 05:02:26+00:00,https://twitter.com/raka8_doni/status/1619923972552015872,1619923972552015872,raka8_doni,@Nuetizen @BANKBRI_ID Ga pake lama dong kalo mau transaksi,@Nuetizen @BANKBRI_ID Ga pake lama dong kalo mau transaksi,0,0,0,0,
2023-01-30 05:01:49+00:00,https://twitter.com/raka8_doni/status/1619923818172252160,1619923818172252160,raka8_doni,@Nuetizen @BANKBRI_ID Andalan banget fiturnya,@Nuetizen @BANKBRI_ID Andalan banget fiturnya,0,0,0,0,
2023-01-30 04:54:50+00:00,https://twitter.com/raka8_doni/status/1619922061971042304,1619922061971042304,raka8_doni,@hafidalpin @BANKBRI_ID Kuy lah ke kopken,@hafidalpin @BANKBRI_ID Kuy lah ke kopken,0,0,0,0,
2023-01-30 04:54:28+00:00,https://twitter.com/raka8_doni/status/1619921969201446912,1619921969201446912,raka8_doni,@hafidalpin @BANKBRI_ID Boleh juga nih promonya,@hafidalpin @BANKBRI_ID Boleh juga nih promonya,0,0,0,0,
2023-01-30 04:43:51+00:00,https://twitter.com/galih_raja1/status/1619919295965966343,1619919295965966343,galih_raja1,@Nuetizen @BANKBRI_ID Gak ribet uy,@Nuetizen @BANKBRI_ID Gak ribet uy,0,0,0,0,
2023-01-30 04:43:23+00:00,https://twitter.com/galih_raja1/status/1619919177611120641,1619919177611120641,galih_raja1,@Nuetizen @BANKBRI_ID Cocok nih buat jaman now,@Nuetizen @BANKBRI_ID Cocok nih buat jaman now,0,0,0,0,
2023-01-30 04:42:25+00:00,https://twitter.com/Jihanregaiab/status/1619918934970626048,1619918934970626048,Jihanregaiab,@BANKBRI_ID jangan sembarang klik file ya,@BANKBRI_ID jangan sembarang klik file ya,0,0,0,0,
2023-01-30 04:42:20+00:00,https://twitter.com/Jihanregaiab/status/1619918912736604163,1619918912736604163,Jihanregaiab,@BANKBRI_ID yang terpenting jangan sampe infokan data,@BANKBRI_ID yang terpenting jangan sampe infokan data,0,0,0,0,
2023-01-30 04:42:17+00:00,https://twitter.com/galih_raja1/status/1619918900422127617,1619918900422127617,galih_raja1,@hafidalpin @BANKBRI_ID Seneng banget sama semua promonya,@hafidalpin @BANKBRI_ID Seneng banget sama semua promonya,0,0,0,0,
2023-01-30 04:42:11+00:00,https://twitter.com/Jihanregaiab/status/1619918874832674817,1619918874832674817,Jihanregaiab,@BANKBRI_ID modusnya ada2 aja,@BANKBRI_ID modusnya ada2 aja,0,0,0,0,
2023-01-30 04:41:51+00:00,https://twitter.com/galih_raja1/status/1619918793958125569,1619918793958125569,galih_raja1,@hafidalpin @BANKBRI_ID Nikmat banget promonya,@hafidalpin @BANKBRI_ID Nikmat banget promonya,0,0,0,0,
2023-01-30 04:38:22+00:00,https://twitter.com/kontakBRI/status/1619917914320289792,1619917914320289792,kontakBRI,"@Jihanregaiab Nomor kartu, kode CVC, Expired Date kartu maupun kode OTP agar tidak terjadi transaksi yang tidak diinginkan. Kami informasikan untuk akun resmi Bank BRI yaitu Facebook Bank BRI, Twitter @kontakBRI, @BankBRI_ID, @promo_BRI, Instagram BRI @bankbri_id dan. (2)","@Jihanregaiab Nomor kartu, kode CVC, Expired Date kartu maupun kode OTP agar tidak terjadi transaksi yang tidak diinginkan. Kami informasikan untuk akun resmi Bank BRI yaitu Facebook Bank BRI, Twitter @kontakBRI, @BankBRI_ID, @promo_BRI, Instagram BRI @bankbri_id dan. (2)",0,0,0,0,
2023-01-30 04:37:28+00:00,https://twitter.com/herm4wati/status/1619917688180199424,1619917688180199424,herm4wati,@Nuetizen @BANKBRI_ID Keren nih fiturnya,@Nuetizen @BANKBRI_ID Keren nih fiturnya,0,0,0,0,
2023-01-30 04:36:40+00:00,https://twitter.com/herm4wati/status/1619917487256244227,1619917487256244227,herm4wati,@Nuetizen @BANKBRI_ID Tau dong,@Nuetizen @BANKBRI_ID Tau dong,0,0,0,0,
2023-01-30 04:34:32+00:00,https://twitter.com/herm4wati/status/1619916951605907457,1619916951605907457,herm4wati,@hafidalpin @BANKBRI_ID Jangan sampe ketinggalan,@hafidalpin @BANKBRI_ID Jangan sampe ketinggalan,0,0,0,0,
2023-01-30 04:34:15+00:00,https://twitter.com/herm4wati/status/1619916881770708994,1619916881770708994,herm4wati,@hafidalpin @BANKBRI_ID Mantep bener dah promonya,@hafidalpin @BANKBRI_ID Mantep bener dah promonya,0,0,0,0,
