Datetime,URL,Tweet Id,Username,Raw Text,Text,Reply Count,Retweet Count,Like Count,Quote Count,Links,Reply to ID,Is Parent
2023-02-23 13:22:14+00:00,https://twitter.com/BANKBRI_ID/status/1628747060420939779,1628747060420939779,BANKBRI_ID,"@malfiandr @ezash @bankmandiri Tarik tunai sekarang bisa menggunakan aplikasi BRImo di mesin ATM BRI tanpa menggunakan kartu. Tetap waspada Sobat BRI, akun media sosial resmi Bank BRI hanya yang sudah ter-Verified ya. Tks~Erza (4)","@malfiandr @ezash @bankmandiri Tarik tunai sekarang bisa menggunakan aplikasi BRImo di mesin ATM BRI tanpa menggunakan kartu. Tetap waspada Sobat BRI, akun media sosial resmi Bank BRI hanya yang sudah ter-Verified ya. Tks~Erza (4)",10,0,0,1,,1628747060420939779,True
2023-02-24 06:11:33+00:00,https://twitter.com/malfiandr/status/1629001061456564225,1629001061456564225,malfiandr,@TAstrini_ @tirexxxxxxxxxx @BANKBRI_ID @ezash @bankmandiri Masalahnya punyaku jadi 1 sama kartu alumni kampus,@TAstrini_ @tirexxxxxxxxxx @BANKBRI_ID @ezash @bankmandiri Masalahnya punyaku jadi 1 sama kartu alumni kampus,1,0,0,0,,1629000405173821441,False
2023-02-24 06:08:56+00:00,https://twitter.com/TAstrini_/status/1629000405173821441,1629000405173821441,TAstrini_,"@tirexxxxxxxxxx @BANKBRI_ID @malfiandr @ezash @bankmandiri Kemarin aku mandiri ilang ke cabang langsung jadi 2 kartu dlm 30 menit, bisa lebih cepet pke mesin kalo e-KTP tapi karna KTPku versi lawas jadi harus ke CS. Gausah pake surat kehilangan buku tabungan lalalala cukup pake KTP.","@tirexxxxxxxxxx @BANKBRI_ID @malfiandr @ezash @bankmandiri Kemarin aku mandiri ilang ke cabang langsung jadi 2 kartu dlm 30 menit, bisa lebih cepet pke mesin kalo e-KTP tapi karna KTPku versi lawas jadi harus ke CS. Gausah pake surat kehilangan buku tabungan lalalala cukup pake KTP.",1,0,0,0,,1629000405173821441,True
2023-02-24 06:09:44+00:00,https://twitter.com/ImronSanjaya8/status/1629000607607713793,1629000607607713793,ImronSanjaya8,@kudila_ @BANKBRI_ID pokoknya adalan fitur qris emang Valid No Debat bisa diandalkan banget @BANKBRI_ID aku sih #BRImoInAja,@kudila_ @BANKBRI_ID pokoknya adalan fitur qris emang Valid No Debat bisa diandalkan banget @BANKBRI_ID aku sih #BRImoInAja,1,0,1,1,,1628995638573801472,False
2023-02-24 05:50:00+00:00,https://twitter.com/kudila_/status/1628995638573801472,1628995638573801472,kudila_,tarik tunai gak ribet cuma pake fitur qris Valid No Debat sih jadi gak takut kalo sewaktu waktu kartu ATM ku ilang hihi #BRImoInAja @BANKBRI_ID https://t.co/j9qmMvs2Ix,tarik tunai gak ribet cuma pake fitur qris Valid No Debat sih jadi gak takut kalo sewaktu waktu kartu ATM ku ilang hihi #BRImoInAja @BANKBRI_ID https://t.co/j9qmMvs2Ix,719,322,484,2,,1628995638573801472,True
2023-02-24 06:09:36+00:00,https://twitter.com/tartajenner/status/1629000571989663744,1629000571989663744,tartajenner,@kudila_ @BANKBRI_ID Untung bngtt deh pokoknya di brimo tuh ada fitur pembayaran lewat qris jadi auto gk perlu ribet dan juga yg pastinya tuh lebih praktis Valid No Debat #BRImoInAja,@kudila_ @BANKBRI_ID Untung bngtt deh pokoknya di brimo tuh ada fitur pembayaran lewat qris jadi auto gk perlu ribet dan juga yg pastinya tuh lebih praktis Valid No Debat #BRImoInAja,1,0,0,1,,1628995638573801472,False
2023-02-24 05:50:00+00:00,https://twitter.com/kudila_/status/1628995638573801472,1628995638573801472,kudila_,tarik tunai gak ribet cuma pake fitur qris Valid No Debat sih jadi gak takut kalo sewaktu waktu kartu ATM ku ilang hihi #BRImoInAja @BANKBRI_ID https://t.co/j9qmMvs2Ix,tarik tunai gak ribet cuma pake fitur qris Valid No Debat sih jadi gak takut kalo sewaktu waktu kartu ATM ku ilang hihi #BRImoInAja @BANKBRI_ID https://t.co/j9qmMvs2Ix,719,322,484,2,,1628995638573801472,True
2023-02-24 06:08:56+00:00,https://twitter.com/TAstrini_/status/1629000405173821441,1629000405173821441,TAstrini_,"@tirexxxxxxxxxx @BANKBRI_ID @malfiandr @ezash @bankmandiri Kemarin aku mandiri ilang ke cabang langsung jadi 2 kartu dlm 30 menit, bisa lebih cepet pke mesin kalo e-KTP tapi karna KTPku versi lawas jadi harus ke CS. Gausah pake surat kehilangan buku tabungan lalalala cukup pake KTP.","@tirexxxxxxxxxx @BANKBRI_ID @malfiandr @ezash @bankmandiri Kemarin aku mandiri ilang ke cabang langsung jadi 2 kartu dlm 30 menit, bisa lebih cepet pke mesin kalo e-KTP tapi karna KTPku versi lawas jadi harus ke CS. Gausah pake surat kehilangan buku tabungan lalalala cukup pake KTP.",1,0,0,0,,1628979147744870401,False
2023-02-24 04:44:28+00:00,https://twitter.com/tirexxxxxxxxxx/status/1628979147744870401,1628979147744870401,tirexxxxxxxxxx,"@BANKBRI_ID @malfiandr @ezash @bankmandiri thats why ini salah satu alasan kenapa beralih dari bri ke bca, pernah kartu ilang, padahal udah bikin laporan kehilangan dari kepolisian segala, eh pas mau bikin kartu baru alasannya kartunya selalu habis dan jalan keluarnya disuruh tarik tunai tanpa kartu aja wkwk kocak","@BANKBRI_ID @malfiandr @ezash @bankmandiri thats why ini salah satu alasan kenapa beralih dari bri ke bca, pernah kartu ilang, padahal udah bikin laporan kehilangan dari kepolisian segala, eh pas mau bikin kartu baru alasannya kartunya selalu habis dan jalan keluarnya disuruh tarik tunai tanpa kartu aja wkwk kocak",1,0,2,0,,1628979147744870401,True
2023-02-24 06:00:12+00:00,https://twitter.com/new_acloudd/status/1628998207278837761,1628998207278837761,new_acloudd,"@kudila_ @BANKBRI_ID Daripada complain lewat call center, mending ajuin pengaduan aja langsung lewat brimo cepert banget #BRImoInAja @BANKBRI_ID","@kudila_ @BANKBRI_ID Daripada complain lewat call center, mending ajuin pengaduan aja langsung lewat brimo cepert banget #BRImoInAja @BANKBRI_ID",1,1,0,0,,1628995638573801472,False
2023-02-24 05:50:00+00:00,https://twitter.com/kudila_/status/1628995638573801472,1628995638573801472,kudila_,tarik tunai gak ribet cuma pake fitur qris Valid No Debat sih jadi gak takut kalo sewaktu waktu kartu ATM ku ilang hihi #BRImoInAja @BANKBRI_ID https://t.co/j9qmMvs2Ix,tarik tunai gak ribet cuma pake fitur qris Valid No Debat sih jadi gak takut kalo sewaktu waktu kartu ATM ku ilang hihi #BRImoInAja @BANKBRI_ID https://t.co/j9qmMvs2Ix,719,322,484,2,,1628995638573801472,True
